category,image_name,count,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,probe_routine.started,image_onset_time,blank.started,blank.stopped,probe.started,probe.stopped,probe_routine.stopped,postmask.started,postmask_1.started,postmask_1.stopped,postmask.stopped,jitter_delay.started,jitter1,delay_post_mask.started,delay_post_mask.stopped,jitter_delay.stopped,response_routine.started,discrim_resptime,response_window,response.started,tell_response.started,response_routine.stopped,correctAns,response.corr,response.keys,visibility.started,visible_resptime,visible.started,tell_visible.started,visibility.stopped,visible.keys,visible.corr,probe_Frames,post_trial_jitter.started,jitter2,post_fixation.started,post_fixation.stopped,post_trial_jitter.stopped,show_message.started,show_message.stopped,response.stopped,tell_response.stopped,visible.stopped,tell_visible.stopped,n_square,probeFrames,participant,session,image_size,postmask_dur,block,date,expName,psychopyVersion,frameRate,expStart,
Living_Things,processed\face\female_85_0.png,0,0,136,136,55,1179.7286214999622,,1179.6925596999936,1179.6925619000103,1179.7286214999622,1180.242792200006,1180.260431599978,1180.2757001999998,1180.2613103999756,1180.2613330999739,1180.2757001999998,1180.6092298000003,1180.5935669000028,1180.593585399969,3.0,1180.6092298000003,1183.6121840999695,1183.595921,1183.5959385999595,1183.5959416000405,nV_V,1183.6121840999695,1183.6121840999695,1185.101449400012,2,0,None,1185.1019714999711,1185.1019785000244,1185.113741500012,1185.113741500012,1186.5985934999771,None,0,1,1186.5989408000023,3.5,1186.6151556000113,1190.1290150999557,1190.102829099982,1190.1028546000016,1190.1035387999727,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_88_0.png,0,0,137,137,126,1190.1290150999557,,1190.1039631000021,1190.1039695999934,1190.1290150999557,1190.6358885999653,1190.652806899976,1190.66946070001,1190.6533724999754,1190.6533903999953,1190.66946070001,1191.0033021999989,1190.9875627000001,1190.9875806999626,1.0,1191.0033021999989,1192.0038434999879,1191.987694899959,1191.9877121999743,1191.9877156000002,V_nV,1192.0038434999879,1192.0038434999879,1193.488775099977,1,0,None,1193.4890221999958,1193.4890245000133,1193.505492999975,1193.505492999975,1194.9903075000038,None,0,1,1194.9906370000099,3.0,1195.0070257000043,1198.0129879000015,1197.9937660999713,1197.9937829999835,1197.9942460999591,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House75_0.png,0,0,138,138,94,1198.0129879000015,,1197.9945537999738,1197.9945571999997,1198.0129879000015,1198.5270257999655,1198.544015099993,1198.5608550999896,1198.544514899957,1198.544532299973,1198.5608550999896,1198.894114399969,1198.8783572000102,1198.8783717000042,1.0,1198.894114399969,1199.8950347999926,1199.8788904999965,1199.8789078000118,1199.8789107000339,V_nV,1199.8950347999926,1199.8950347999926,1201.3800769000081,2,0,None,1201.380428400007,1201.3804346999968,1201.396567699965,1201.396567699965,1202.881412799994,None,0,1,1202.8817641999922,3.5,1202.8982335999608,1206.4066700999974,1206.385606499971,1206.3856314999866,1206.386251399992,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House63_0.png,0,0,139,139,154,1206.4066700999974,,1206.3866826999583,1206.3866893000086,1206.4066700999974,1206.9187566000037,1206.936274399981,1206.9525484999758,1206.936780899996,1206.9367948999861,1206.9525484999758,1207.285818299977,1207.2701337999897,1207.270149399992,3.0,1207.285818299977,1210.288791799976,1210.272570799978,1210.2725882999948,1210.2725914000184,V_nV,1210.288791799976,1210.288791799976,1211.7737390999682,2,0,None,1211.77407330001,1211.7740785999922,1211.7903144999873,1211.7903144999873,1213.2751924999757,None,0,1,1213.2755339999567,2.5,1213.2918696000124,1215.8138930000132,1215.7822184999823,1215.7822372000082,1215.782757100009,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House40_0.png,0,0,140,140,180,1215.8138930000132,,1215.7830931000062,1215.7830968000344,1215.8138930000132,1216.3283069999889,1216.3451169999898,1216.3617752999999,1216.3456297999946,1216.3456466000061,1216.3617752999999,1216.695224999974,1216.6819911999628,1216.6820104999933,3.0,1216.695224999974,1219.6982494000113,1219.6820122000063,1219.6820297999657,1219.682033899997,V_nV,1219.6982494000113,1219.6982494000113,1221.1833723000018,2,0,None,1221.1837230999954,1221.1837285000365,1221.1997194999713,1221.1997194999713,1222.6846529999748,None,0,1,1222.6849711000104,2.5,1222.7013872999814,1225.2039659000002,1225.1874494999647,1225.1874610999948,1225.1877708999673,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House3_0.png,0,0,141,141,108,1225.2039659000002,,1225.1879812999978,1225.1879824000061,1225.2039659000002,1225.704250699957,1225.7211835999624,1225.7378889999818,1225.721677499998,1225.7216921999934,1225.7378889999818,1226.071166299982,1226.0557607999654,1226.0557786999852,1.0,1226.071166299982,1227.0722442999831,1227.0559403999941,1227.055957500008,1227.0559609000338,V_nV,1227.0722442999831,1227.0722442999831,1228.5571907999692,2,0,None,1228.557535799977,1228.557541200018,1228.5737476999639,1228.5737476999639,1230.0586032999563,None,0,1,1230.058926699974,3.0,1230.0752395999734,1233.0805045999587,1233.0620490000001,1233.06206560001,1233.0625301999971,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_35_0.png,0,0,142,142,129,1233.0805045999587,,1233.0628204999957,1233.0628234000178,1233.0805045999587,1233.5954657999682,1233.612404399959,1233.6290446000057,1233.6129124999861,1233.6129291999969,1233.6290446000057,1233.9625280000037,1233.946935099957,1233.9469514999655,1.0,1233.9625280000037,1234.9634343999787,1234.9472456999938,1234.9472632000106,1234.9472666000365,V_nV,1234.9634343999787,1234.9634343999787,1236.4485540000023,1,0,None,1236.4490720999893,1236.4490828000125,1236.4649965999997,1236.4649965999997,1237.949802899966,None,0,1,1237.9500539999572,2.0,1237.9666100000031,1239.9694204999832,1239.9521482000127,1239.9521651999676,1239.9526139000081,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_77_0.png,0,0,143,143,74,1239.9694204999832,,1239.9529227999737,1239.9529263000004,1239.9694204999832,1240.4692695999984,1240.4864837999921,1240.5030273000011,1240.4871683999663,1240.4871826999588,1240.5030273000011,1240.8360163999605,1240.8203842999646,1240.8204025999876,2.0,1240.8360163999605,1242.8392989999847,1242.82288469997,1242.8229041000013,1242.8229071000242,V_nV,1242.8392989999847,1242.8392989999847,1244.3230481999926,1,0,None,1244.3234033999615,1244.3234093000065,1244.3394707000116,1244.3394707000116,1245.8243598999688,None,0,1,1245.8246904999833,3.5,1245.8411673000082,1249.357574499969,1249.3283289999817,1249.3283508999739,1249.3287663999945,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\3257825_House58_0.png,0,0,144,144,194,1249.357574499969,,1249.3290793999913,1249.3290826000157,1249.357574499969,1249.8617991000065,1249.878651499981,1249.8953057999606,1249.879175500013,1249.8791930999723,1249.8953057999606,1250.228623699979,1250.2133126999834,1250.2133313000086,2.5,1250.228623699979,1252.7311868999968,1252.7149752000114,1252.7149921999662,1252.714995599992,nV_V,1252.7311868999968,1252.7311868999968,1254.2164829999674,1,0,None,1254.2168852000032,1254.216891499993,1254.2326402000035,1254.2326402000035,1255.717608499981,None,0,1,1255.7179277999676,2.5,1255.7342731999815,1258.2374078999856,1258.220603499969,1258.2206190999714,1258.2210583999986,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House64_0.png,0,0,145,145,146,1258.2374078999856,,1258.221347899991,1258.2213508000132,1258.2374078999856,1258.7371695999755,1258.754734499962,1258.771038900013,1258.755655999994,1258.7556780999876,1258.771038900013,1259.1042035999708,1259.0886185999843,1259.0886373000103,2.0,1259.1042035999708,1261.1061962000094,1261.0899678999558,1261.0899834999582,1261.08998660004,V_nV,1261.1061962000094,1261.1061962000094,1262.591160699958,2,0,None,1262.5915095999953,1262.5915154000395,1262.6076981999795,1262.6076981999795,1264.092524799984,None,0,1,1264.092866699968,3.0,1264.109196699981,1267.1122404999915,1267.0959659999935,1267.095982400002,1267.096408399986,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House28_0.png,0,0,146,146,166,1267.1122404999915,,1267.096705199976,1267.0967150999932,1267.1122404999915,1267.612670100003,1267.6296816999675,1267.6463209000067,1267.630113399995,1267.6301259999746,1267.6463209000067,1267.979728700011,1267.964158799965,1267.964174899971,2.5,1267.979728700011,1270.4823493000004,1270.4660264999839,1270.4660432999954,1270.4660462000174,V_nV,1270.4823493000004,1270.4823493000004,1271.9670774000115,2,0,None,1271.967372299987,1271.967376000015,1271.983710200002,1271.983710200002,1273.4689037000062,None,0,1,1273.4692782000056,3.0,1273.4852462999988,1276.4904898999957,1276.472018499975,1276.472035999992,1276.4724627999822,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_68_0.png,0,0,147,147,169,1276.4904898999957,,1276.4727563000051,1276.4727594000287,1276.4904898999957,1277.005392299965,1277.0223159999587,1277.039326899976,1277.0228639999987,1277.022880900011,1277.039326899976,1277.3723075999878,1277.3564923999947,1277.3565045999712,1.0,1277.3723075999878,1278.3735162999947,1278.3571927999728,1278.3572104999912,1278.3572137000156,V_nV,1278.3735162999947,1278.3735162999947,1279.8584190999973,1,0,None,1279.858801800001,1279.8588075000443,1279.8796784000006,1279.8796784000006,1281.3606039999868,None,0,1,1281.3611549999914,3.5,1281.3772804999608,1284.9078612999874,1284.8637339000124,1284.8637512999703,1284.8641997000086,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_73_0.png,0,0,148,148,101,1284.9078612999874,,1284.8645131000085,1284.8645166000351,1284.9078612999874,1285.4138093999936,1285.4308630999876,1285.4473230000003,1285.4313163000043,1285.4313268999686,1285.4473230000003,1285.7808194999816,1285.7651501999935,1285.7651659999974,1.5,1285.7808194999816,1287.2823170999764,1287.2661346999812,1287.2661523999996,1287.2661553000216,V_nV,1287.2823170999764,1287.2823170999764,1288.7672066999949,1,0,None,1288.767565199989,1288.767571000033,1288.7839004999842,1288.7839004999842,1290.2686418999801,None,0,1,1290.2689660000033,3.0,1290.2857728999807,1293.2932839999557,1293.2721128999838,1293.27212769998,1293.272519799997,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_27_0.png,0,0,149,149,90,1293.2932839999557,,1293.2727926999796,1293.272795500001,1293.2932839999557,1293.8055896000005,1293.8224889999838,1293.8391669999692,1293.8231405999977,1293.8231631999952,1293.8391669999692,1294.1725516999722,1294.1575566999963,1294.1575825999607,1.0,1294.1725516999722,1295.1734939999878,1295.157296999998,1295.157314699958,1295.1573183000437,V_nV,1295.1734939999878,1295.1734939999878,1296.6585731999949,1,0,None,1296.659046899993,1296.6590562000056,1296.6749954000115,1296.6749954000115,1298.1599354000064,None,0,1,1298.1601761999773,2.5,1298.1766117999796,1300.687282799976,1300.6644587999908,1300.6644862999674,1300.6651621999918,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House44_0.png,0,0,150,150,187,1300.687282799976,,1300.6656606000033,1300.6656648000353,1300.687282799976,1301.1961862999597,1301.2133821999887,1301.230053199979,1301.2138932999806,1301.213910499995,1301.230053199979,1301.5631269000005,1301.54739349999,1301.5474069999764,2.0,1301.5631269000005,1303.5653027999797,1303.5495196999982,1303.5495409999858,1303.549544300011,nV_V,1303.5653027999797,1303.5653027999797,1305.050231000001,1,0,None,1305.0505747999996,1305.0505804000422,1305.0667902000132,1305.0667902000132,1306.5517472999636,None,0,1,1306.5520740000065,3.0,1306.568180400005,1309.5980139999883,1309.5551334999618,1309.555148299958,1309.5554578999872,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_40_0.png,0,0,151,151,8,1309.5980139999883,,1309.5556754999561,1309.555676900025,1309.5980139999883,1310.1051987999817,1310.1221456999774,1310.1387818999938,1310.1226579999784,1310.1226754999952,1310.1387818999938,1310.4723530999618,1310.4567015999928,1310.456721399969,2.0,1310.4723530999618,1312.4743301999988,1312.457938699983,1312.4579563000007,1312.457959500025,V_nV,1312.4743301999988,1312.4743301999988,1313.9591321999906,1,0,None,1313.9594443999813,1313.9594492000178,1313.9757203999907,1313.9757203999907,1315.460600499995,None,0,1,1315.4610760000069,2.5,1315.4772041999968,1317.9798549999832,1317.9635156999575,1317.9635379000101,1317.9639804000035,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House20_0.png,0,0,152,152,85,1317.9798549999832,,1317.9642989999847,1317.9643026000122,1317.9798549999832,1318.4800709999981,1318.49723909999,1318.514104700007,1318.497761000006,1318.4977780999616,1318.514104700007,1318.8471288,1318.8314275000012,1318.831439499976,2.5,1318.8471288,1321.3497209000052,1321.333552199998,1321.3335691000102,1321.3335728000384,nV_V,1321.3497209000052,1321.3497209000052,1322.8346474000136,1,0,None,1322.8349954999867,1322.8350009000278,1322.851199799974,1322.851199799974,1324.3361783999717,None,0,1,1324.3364848999772,3.5,1324.3528815999744,1327.860493599961,1327.839953699964,1327.83997739997,1327.8404284999706,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House83_0.png,0,0,153,153,84,1327.860493599961,,1327.8407308000023,1327.8407345000305,1327.860493599961,1328.3733222999726,1328.3904884000076,1328.4070071000024,1328.3910444999929,1328.3910660999827,1328.4070071000024,1328.740414400003,1328.7248291999567,1328.7248443000135,1.5,1328.740414400003,1330.2420652,1330.2265162999975,1330.2265452999854,1330.2265496000182,nV_V,1330.2420652,1330.2420652,1331.7267885999754,1,0,None,1331.727137000009,1331.7271422000485,1331.743358800013,1331.743358800013,1333.2282745999983,None,0,1,1333.228613299958,3.0,1333.2449990999885,1336.2587103999685,1336.2316979999887,1336.231715300004,1336.2321672000107,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_33_0.png,0,0,154,154,137,1336.2587103999685,,1336.2324892999604,1336.232492900046,1336.2587103999685,1336.7651215000078,1336.782074799994,1336.7986297999742,1336.7825912999688,1336.7826079999795,1336.7986297999742,1337.1321768999915,1337.1165821999894,1337.1165935999597,3.0,1337.1321768999915,1340.1350854999619,1340.1188861000119,1340.1189028999652,1340.1189063999918,nV_V,1340.1350854999619,1340.1350854999619,1341.6230843999656,2,0,None,1341.623454799992,1341.6234604000347,1341.6365852999734,1341.6365852999734,1343.1215150000062,None,0,1,1343.1218387999688,3.0,1343.1380493000033,1346.163819600013,1346.124827499967,1346.12484449998,1346.1252840000088,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_42_0.png,0,0,155,155,114,1346.163819600013,,1346.1256042000023,1346.125608500035,1346.163819600013,1346.6749170999974,1346.6919162999839,1346.7086154000135,1346.6924312000046,1346.692448399961,1346.7086154000135,1347.0420788999763,1347.0265811999561,1347.0265995999798,1.5,1347.0420788999763,1348.5435708999867,1348.5272204999928,1348.5272338999785,1348.5272355000488,V_nV,1348.5435708999867,1348.5435708999867,1350.0286181999836,1,0,None,1350.0289929999853,1350.0289987000288,1350.0449963999563,1350.0449963999563,1351.529885499971,None,0,1,1351.5302482999978,3.5,1351.5464350999682,1355.050778099976,1355.0338233999792,1355.0338405999937,1355.0342957999674,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_87_0.png,0,0,156,156,125,1355.050778099976,,1355.034608499962,1355.0346122000483,1355.050778099976,1355.55039639998,1355.5674688,1355.5847045999835,1355.567882400006,1355.5678942999803,1355.5847045999835,1355.9184602999594,1355.9019989999942,1355.9020170999574,2.5,1355.9184602999594,1358.420052499976,1358.4038213999593,1358.4038379999693,1358.4038413999951,nV_V,1358.420052499976,1358.420052499976,1359.9048678000108,2,0,None,1359.905228699965,1359.9052348000114,1359.9219017999712,1359.9219017999712,1361.40656209999,None,0,1,1361.406903599971,2.0,1361.423027599987,1363.4272918999777,1363.408905899967,1363.408923399984,1363.409362300008,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_45_0.png,0,0,157,157,11,1363.4272918999777,,1363.4096740999958,1363.4096776000224,1363.4272918999777,1363.942158699967,1363.9591230999795,1363.9758074000129,1363.9595502999728,1363.9595616000006,1363.9758074000129,1364.309273299994,1364.2936033000005,1364.2936209999607,1.5,1364.309273299994,1365.8107100999914,1365.7945820000023,1365.7946043999982,1365.7946082000271,nV_V,1365.8107100999914,1365.8107100999914,1367.2955957999802,2,0,None,1367.2959325999836,1367.2959384000278,1367.3122636000044,1367.3122636000044,1368.7971213000128,None,0,1,1368.7973792999983,2.0,1368.813698699989,1370.8180951999966,1370.7995816000039,1370.7995982999564,1370.8000425999635,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_27_0.png,0,0,158,158,133,1370.8180951999966,,1370.800365699979,1370.8003692000057,1370.8180951999966,1371.3328741999576,1371.3498817000072,1371.3667690999573,1371.350455000007,1371.3504715999588,1371.3667690999573,1371.699963299965,1371.6843301999616,1371.6843487999868,1.5,1371.699963299965,1373.2014399999753,1373.1852695000125,1373.1852873999742,1373.185290399997,nV_V,1373.2014399999753,1373.2014399999753,1374.6863904999918,2,0,None,1374.6867486999836,1374.686754400027,1374.7029176999931,1374.7029176999931,1376.1879652999924,None,0,1,1376.1882906999672,3.5,1376.204387500009,1379.717536000011,1379.6917648999952,1379.6917828999576,1379.6922204999719,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House98_0.png,0,0,159,159,54,1379.717536000011,,1379.692538000003,1379.692541800032,1379.717536000011,1380.2250257999985,1380.2420577000012,1380.2590705999755,1380.2426111999666,1380.242628899985,1380.2590705999755,1380.5921993000084,1380.5766917999717,1380.57670949999,1.0,1380.5921993000084,1381.593275799998,1381.5769908999791,1381.5770082999952,1381.5770116000203,nV_V,1381.593275799998,1381.593275799998,1383.0780658999574,1,0,None,1383.0784167000093,1383.0784224999952,1383.094576100004,1383.094576100004,1384.5794953999575,None,0,1,1384.5798215999966,2.5,1384.5960910999565,1387.0988956000074,1387.0844920999953,1387.0845068999915,1387.0848965999903,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House32_0.png,0,0,160,160,198,1387.0988956000074,,1387.085140399984,1387.085142099997,1387.0988956000074,1387.5991542999982,1387.6160630999948,1387.6327115999884,1387.6165914000012,1387.616608799959,1387.6327115999884,1387.966015599959,1387.9507225999841,1387.9507417000132,1.5,1387.966015599959,1389.467771399999,1389.4515344999963,1389.4515519000124,1389.4515549000353,nV_V,1389.467771399999,1389.467771399999,1390.9524990000064,1,0,None,1390.952855599986,1390.95286140003,1390.9691182000097,1390.9691182000097,1392.4540515000117,None,0,1,1392.4543794000056,3.0,1392.4706680999952,1395.492791800003,1395.4598629999673,1395.4598998999572,1395.460755600012,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_63_0.png,0,0,161,161,43,1395.492791800003,,1395.4613319999771,1395.461337900022,1395.492791800003,1396.0074796999688,1396.0244820999797,1396.0411446999642,1396.0248837000108,1396.0248948999797,1396.0411446999642,1396.3746172999963,1396.3590206999797,1396.3590332999593,1.0,1396.3746172999963,1397.3755349999992,1397.359395699983,1397.3594136000029,1397.3594167000265,nV_V,1397.3755349999992,1397.3755349999992,1398.8605925999582,2,0,None,1398.8609419999993,1398.8609475000412,1398.8770475999918,1398.8770475999918,1400.363568699977,None,0,1,1400.3642774999607,2.0,1400.3787082000053,1402.3875335999765,1402.3642604000052,1402.3642734999885,1402.3646175999893,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_37_0.png,0,0,162,162,168,1402.3875335999765,,1402.3648508999613,1402.3648525000317,1402.3875335999765,1402.897810800001,1402.9148248999845,1402.9314547000104,1402.9154507999774,1402.9154717999627,1402.9314547000104,1403.2649673999986,1403.2497158999904,1403.2497348999605,2.5,1403.2649673999986,1405.7674855999649,1405.7511524999863,1405.7511692999979,1405.7511725000222,nV_V,1405.7674855999649,1405.7674855999649,1407.252168499981,2,0,None,1407.25248809997,1407.2524922000011,1407.2687407999765,1407.2687407999765,1408.753878199961,None,0,1,1408.7541123999981,3.5,1408.7702675999608,1412.2740321999881,1412.257551799994,1412.2575691000093,1412.2580182999955,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House45_0.png,0,0,163,163,164,1412.2740321999881,,1412.2583355999668,1412.2583390999935,1412.2740321999881,1412.7743916999898,1412.7912376999739,1412.8079789999756,1412.7917500999756,1412.7917672999902,1412.8079789999756,1413.1413107999833,1413.125837199972,1413.1258557999972,1.0,1413.1413107999833,1414.142260499997,1414.1260847999947,1414.12610210001,1414.1261053000344,nV_V,1414.142260499997,1414.142260499997,1415.627209600003,1,0,None,1415.6275578999775,1415.6275635000202,1415.6437972999993,1415.6437972999993,1417.128665999975,None,0,1,1417.128939999966,2.5,1417.1454002999817,1419.6478330999962,1419.6316584000015,1419.6316756999586,1419.6321175000048,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House33_0.png,0,0,164,164,35,1419.6478330999962,,1419.6324193999753,1419.632422900002,1419.6478330999962,1420.148322299996,1420.1654031999642,1420.1818832000135,1420.1658998999628,1420.1659166999743,1420.1818832000135,1420.5153191999998,1420.499775299977,1420.4997926999931,1.5,1420.5153191999998,1422.0168587999651,1422.000579399988,1422.0005958999973,1422.0005991000216,nV_V,1422.0168587999651,1422.0168587999651,1423.5017265999923,1,0,None,1423.502074399963,1423.5020804000087,1423.5183593999827,1423.5183593999827,1425.0033328999998,None,0,1,1425.0036513999803,3.0,1425.0198704999639,1428.0237473999732,1428.0066826000111,1428.006699599966,1428.0071441999753,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House86_0.png,0,0,165,165,79,1428.0237473999732,,1428.0074541000067,1428.0074576000334,1428.0237473999732,1428.5233108999673,1428.5405257999664,1428.5569508000044,1428.5410129000084,1428.5410305999685,1428.5569508000044,1428.8904743999592,1428.875397099997,1428.875421100005,2.5,1428.8904743999592,1431.3928805000032,1431.3766284000012,1431.3766454999568,1431.376648400037,V_nV,1431.3928805000032,1431.3928805000032,1432.8778268999886,2,0,None,1432.8781761999708,1432.8781818000134,1432.894359399972,1432.894359399972,1434.3791781999753,None,0,1,1434.3794951000018,2.5,1434.3958348999731,1436.9026510000112,1436.8821400000015,1436.8821573999594,1436.882618899981,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_92_0.png,0,0,166,166,5,1436.9026510000112,,1436.8829272000003,1436.8829306000262,1436.9026510000112,1437.4156889999867,1437.4325171000091,1437.449157199997,1437.4329205999966,1437.432931599964,1437.449157199997,1437.782657600008,1437.7668257000041,1437.7668379999814,1.5,1437.782657600008,1439.2839762999793,1439.2678817000124,1439.2678998999763,1439.267903,V_nV,1439.2839762999793,1439.2839762999793,1440.7689694999717,1,0,None,1440.7693170999992,1440.7693231000449,1440.7854256999562,1440.7854256999562,1442.2705002999865,None,0,1,1442.2708277999773,2.0,1442.2871239999658,1444.2923885000055,1444.2728245999897,1444.2728426000103,1444.273310999968,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_12_0.png,0,0,167,167,191,1444.2923885000055,,1444.2736256999779,1444.2736293000053,1444.2923885000055,1444.8062250000075,1444.823203500011,1444.8399041999946,1444.823726099974,1444.8237438999931,1444.8399041999946,1445.173501399986,1445.1588539999793,1445.158876099973,3.0,1445.173501399986,1448.176357499964,1448.1600264000008,1448.1600445999647,1448.160047900048,nV_V,1448.176357499964,1448.176357499964,1449.6614776999922,2,0,None,1449.6619217999978,1449.661928400048,1449.681279100012,1449.681279100012,1451.1627796000103,None,0,1,1451.163274599996,3.0,1451.179206300003,1454.185088899976,1454.1660947999917,1454.1661179999937,1454.1665574999643,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
